subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,is_churned,is_active,account_name,industry,country,signup_date,referral_source,tenure_days,tenure_months,month,total_usage_events,total_usage_time,total_errors
S-7de1b7,A-4d1e75,2024-10-27,,Enterprise,20,3980,47760,False,False,False,False,annual,True,0,1,Company_58,DevTools,US,2024-08-21,other,459,15.3,2024-10,19.0,1380.0,0.0
S-c7f564,A-902ef7,2024-11-23,,Pro,83,0,0,True,True,False,False,annual,True,0,1,Company_270,HealthTech,US,2024-09-03,other,432,14.4,2024-11,111.0,38357.0,6.0
S-ceffe9,A-89ee83,2024-11-23,,Enterprise,2,398,4776,False,False,False,False,monthly,True,0,1,Company_312,Cybersecurity,US,2024-10-04,organic,432,14.4,2024-11,78.0,27595.0,0.0
S-9b2c95,A-e60f9d,2024-11-24,2024-12-05,Pro,29,0,0,True,False,False,True,annual,True,1,0,Company_178,FinTech,US,2024-08-26,other,11,0.4,2024-11,53.0,15541.0,2.0
S-cf6ec1,A-d77f4c,2024-08-04,,Enterprise,22,4378,52536,False,True,False,False,monthly,False,0,1,Company_470,DevTools,US,2023-09-25,partner,543,18.1,2024-08,43.0,12499.0,0.0
S-a44d72,A-b30291,2024-06-12,,Pro,18,882,10584,False,False,False,False,monthly,True,0,1,Company_344,HealthTech,US,2024-04-05,event,596,19.9,2024-06,60.0,19646.0,4.0
S-0b0ffa,A-180abf,2024-01-17,2024-04-19,Basic,64,0,0,True,False,False,True,annual,True,1,0,Company_122,DevTools,US,2023-08-14,event,93,3.1,2024-01,28.0,7980.0,0.0
S-02af5d,A-d82ef9,2024-08-07,,Enterprise,26,0,0,True,False,False,False,annual,True,0,1,Company_355,EdTech,UK,2024-07-02,other,540,18.0,2024-08,29.0,8163.0,0.0
S-d07c53,A-249769,2024-09-24,,Basic,21,399,4788,False,False,False,False,annual,True,0,1,Company_214,Cybersecurity,US,2024-04-25,event,492,16.4,2024-09,73.0,22225.0,5.0
S-c67b80,A-eb2fdc,2024-02-24,,Pro,31,1519,18228,False,False,False,False,monthly,False,0,1,Company_216,DevTools,AU,2023-11-21,organic,705,23.5,2024-02,50.0,21640.0,2.0
S-5d68fb,A-5f2961,2024-12-02,,Pro,49,2401,28812,False,False,False,False,annual,True,0,1,Company_284,HealthTech,US,2024-11-22,partner,423,14.1,2024-12,95.0,24910.0,1.0
S-fc9cc3,A-9b9fe9,2024-01-01,,Pro,24,1176,14112,False,False,False,False,annual,True,0,1,Company_71,EdTech,AU,2023-09-28,other,759,25.3,2024-01,87.0,28329.0,0.0
S-17f71d,A-e40f45,2024-05-15,,Pro,44,2156,25872,False,True,False,False,monthly,True,0,1,Company_317,HealthTech,US,2024-04-18,organic,624,20.8,2024-05,94.0,34799.0,4.0
S-5895f0,A-bcf664,2023-10-05,,Basic,8,0,0,True,False,False,False,annual,True,0,1,Company_248,DevTools,US,2023-05-19,other,847,28.2,2023-10,35.0,10957.0,1.0
S-b042d9,A-0e966d,2024-11-15,,Enterprise,11,2189,26268,False,False,False,False,annual,True,0,1,Company_493,FinTech,IN,2024-06-25,ads,440,14.7,2024-11,105.0,32488.0,7.0
S-ffd1ee,A-f03140,2024-11-06,,Pro,27,0,0,True,False,False,False,annual,True,0,1,Company_209,DevTools,IN,2023-11-22,event,449,15.0,2024-11,83.0,22905.0,1.0
S-9c4bcd,A-a7bd4b,2024-05-14,,Pro,5,245,2940,False,True,False,False,monthly,True,0,1,Company_363,Cybersecurity,US,2023-02-15,ads,625,20.8,2024-05,86.0,27809.0,2.0
S-4f91d0,A-7f8241,2024-10-12,,Basic,34,646,7752,False,False,False,False,monthly,False,0,1,Company_42,EdTech,US,2023-03-14,organic,474,15.8,2024-10,78.0,24374.0,5.0
S-672f1b,A-eafc6e,2023-08-08,,Pro,27,1323,15876,False,False,False,False,monthly,True,0,1,Company_149,DevTools,US,2023-07-06,partner,905,30.2,2023-08,28.0,4635.0,0.0
S-101201,A-d49cc5,2024-02-13,,Basic,50,950,11400,False,False,False,False,annual,True,0,1,Company_275,Cybersecurity,FR,2023-09-19,event,716,23.9,2024-02,49.0,18271.0,5.0
S-eea643,A-54ecc2,2024-10-30,,Enterprise,28,5572,66864,False,False,False,False,monthly,True,0,1,Company_289,Cybersecurity,US,2023-06-11,partner,456,15.2,2024-10,51.0,18984.0,2.0
S-5f9a67,A-6da850,2023-12-04,,Pro,5,245,2940,False,False,False,False,annual,True,0,1,Company_293,FinTech,IN,2023-10-07,organic,787,26.2,2023-12,40.0,6141.0,5.0
S-327e7c,A-4e960a,2024-02-07,,Enterprise,17,0,0,True,False,False,False,annual,True,0,1,Company_277,FinTech,US,2024-01-17,other,722,24.1,2024-02,29.0,9581.0,2.0
S-d97c5f,A-533452,2024-11-25,,Pro,101,4949,59388,False,False,False,False,monthly,True,0,1,Company_279,DevTools,AU,2024-11-12,organic,430,14.3,2024-11,29.0,4525.0,6.0
S-029c20,A-f44180,2024-12-13,,Basic,10,0,0,True,False,False,False,annual,False,0,1,Company_376,Cybersecurity,UK,2023-02-13,event,412,13.7,2024-12,68.0,19611.0,4.0
S-a74462,A-7c83a1,2024-05-14,,Pro,48,2352,28224,False,False,False,False,annual,True,0,1,Company_447,Cybersecurity,US,2024-05-06,partner,625,20.8,2024-05,33.0,14007.0,1.0
S-02ec76,A-e60f9d,2024-09-17,,Pro,29,1421,17052,False,False,False,False,monthly,True,0,1,Company_178,FinTech,US,2024-08-26,other,499,16.6,2024-09,78.0,17731.0,4.0
S-d1c9e3,A-075038,2024-01-09,,Basic,17,323,3876,False,False,False,False,annual,True,0,1,Company_397,HealthTech,UK,2023-05-12,ads,751,25.0,2024-01,40.0,10464.0,2.0
S-51d8db,A-cc1d8d,2024-12-30,,Enterprise,6,1194,14328,False,False,False,False,annual,True,0,1,Company_440,FinTech,US,2024-12-08,other,395,13.2,2024-12,57.0,14687.0,4.0
S-c3c85e,A-271f46,2024-10-31,,Basic,38,722,8664,False,False,False,False,monthly,True,0,1,Company_84,DevTools,US,2023-02-09,event,455,15.2,2024-10,64.0,13646.0,4.0
S-44a646,A-1e1b80,2023-12-26,,Basic,50,950,11400,False,False,False,False,annual,True,0,1,Company_416,FinTech,CA,2023-09-12,other,765,25.5,2023-12,46.0,11768.0,0.0
S-431c03,A-e4bf56,2024-12-02,2024-12-19,Enterprise,37,7363,88356,False,False,False,True,monthly,True,1,0,Company_272,HealthTech,IN,2024-10-28,ads,17,0.6,2024-12,40.0,16257.0,1.0
S-4f0027,A-ff79f2,2024-12-31,2024-12-31,Enterprise,19,3781,45372,False,False,False,True,annual,True,1,0,Company_165,DevTools,US,2024-04-25,ads,0,0.0,2024-12,64.0,24272.0,2.0
S-6c9ee1,A-6da850,2024-02-20,,Enterprise,23,0,0,True,False,False,False,monthly,True,0,1,Company_293,FinTech,IN,2023-10-07,organic,709,23.6,2024-02,16.0,2189.0,2.0
S-396a84,A-5b4ebb,2024-10-23,2024-11-27,Basic,21,399,4788,False,False,False,True,monthly,False,1,0,Company_69,Cybersecurity,UK,2024-07-10,other,35,1.2,2024-10,45.0,15624.0,4.0
S-6bea24,A-3f9cc0,2024-07-06,,Basic,22,0,0,True,False,False,False,monthly,True,0,1,Company_359,HealthTech,US,2024-06-03,event,572,19.1,2024-07,51.0,8580.0,5.0
S-259804,A-d4ac0e,2024-10-01,,Basic,28,532,6384,False,False,False,False,annual,True,0,1,Company_364,DevTools,UK,2024-04-20,ads,485,16.2,2024-10,8.0,1720.0,2.0
S-33e40e,A-86cdb4,2024-10-10,2024-12-29,Enterprise,2,398,4776,False,False,False,True,annual,True,1,0,Company_250,DevTools,DE,2024-09-22,partner,80,2.7,2024-10,66.0,32504.0,2.0
S-fbd522,A-310452,2024-12-28,,Pro,9,0,0,True,False,False,False,annual,False,0,1,Company_321,DevTools,FR,2024-12-25,other,397,13.2,2024-12,49.0,14005.0,2.0
S-bbafad,A-854864,2024-12-27,2024-12-30,Basic,20,380,4560,False,False,False,True,annual,True,1,0,Company_38,FinTech,IN,2024-12-07,event,3,0.1,2024-12,42.0,12879.0,0.0
S-3edc14,A-d82ef9,2024-10-04,,Pro,26,0,0,True,False,False,False,annual,True,0,1,Company_355,EdTech,UK,2024-07-02,other,482,16.1,2024-10,79.0,27802.0,1.0
S-11e29d,A-71615e,2024-10-13,,Basic,32,608,7296,False,False,False,False,monthly,True,0,1,Company_167,EdTech,US,2024-05-18,organic,473,15.8,2024-10,52.0,21504.0,6.0
S-1feff8,A-5fe118,2024-12-06,,Enterprise,39,7761,93132,False,False,False,False,annual,True,0,1,Company_374,Cybersecurity,US,2024-11-07,other,419,14.0,2024-12,16.0,4789.0,1.0
S-61e86c,A-39ddf4,2024-12-07,,Enterprise,40,7960,95520,False,False,False,False,annual,True,0,1,Company_435,EdTech,US,2024-12-05,partner,418,13.9,2024-12,38.0,18190.0,11.0
S-af41f0,A-e83938,2024-06-27,,Basic,2,38,456,False,False,False,False,annual,False,0,1,Company_111,DevTools,UK,2023-11-21,other,581,19.4,2024-06,14.0,6448.0,3.0
S-65ae02,A-671f31,2024-12-14,,Pro,59,2891,34692,False,False,False,False,annual,True,0,1,Company_137,DevTools,US,2024-11-24,ads,411,13.7,2024-12,18.0,1807.0,2.0
S-f7fccd,A-443b7c,2024-11-18,,Basic,6,0,0,True,True,False,False,annual,True,0,1,Company_280,Cybersecurity,US,2024-09-06,other,437,14.6,2024-11,39.0,11574.0,4.0
S-7904d3,A-d4e0d4,2024-11-30,2024-12-03,Enterprise,117,23283,279396,False,False,False,True,monthly,True,1,0,Company_403,FinTech,US,2024-10-18,other,3,0.1,2024-11,29.0,10415.0,3.0
S-48a54e,A-b2225d,2024-10-29,,Basic,47,0,0,True,False,False,False,monthly,True,0,1,Company_50,FinTech,US,2024-03-08,ads,457,15.2,2024-10,38.0,9776.0,3.0
S-4a08bd,A-e08cd3,2024-10-11,,Pro,67,3283,39396,False,False,False,False,annual,False,0,1,Company_475,FinTech,US,2024-09-21,ads,475,15.8,2024-10,7.0,2086.0,1.0
S-faa8ec,A-2e4581,2024-12-09,,Basic,11,209,2508,False,False,False,False,monthly,True,0,1,Company_0,EdTech,US,2024-10-16,partner,416,13.9,2024-12,42.0,12313.0,0.0
S-8db104,A-4a267b,2024-10-18,,Pro,25,1225,14700,False,False,True,False,monthly,True,0,1,Company_451,FinTech,US,2024-05-05,other,468,15.6,2024-10,38.0,10573.0,4.0
S-3c0121,A-7c83a1,2024-12-30,,Pro,24,1176,14112,False,False,False,False,monthly,True,0,1,Company_447,Cybersecurity,US,2024-05-06,partner,395,13.2,2024-12,76.0,19808.0,0.0
S-13ca37,A-6843f2,2024-12-21,,Pro,21,0,0,True,False,True,False,monthly,True,0,1,Company_335,HealthTech,CA,2024-12-10,ads,404,13.5,2024-12,84.0,22800.0,4.0
S-163e64,A-dfbd31,2024-11-08,,Enterprise,62,12338,148056,False,False,False,False,monthly,True,0,1,Company_190,DevTools,UK,2023-12-04,partner,447,14.9,2024-11,42.0,17831.0,0.0
S-4d1ba6,A-00cac8,2024-04-04,,Enterprise,9,0,0,True,False,False,False,annual,False,0,1,Company_26,HealthTech,AU,2023-09-15,organic,665,22.2,2024-04,65.0,22750.0,2.0
S-e98d6b,A-309e54,2024-12-31,,Basic,15,285,3420,False,False,False,False,annual,True,0,1,Company_371,DevTools,US,2024-12-09,other,394,13.1,2024-12,53.0,16227.0,4.0
S-041624,A-6843f2,2024-12-12,,Enterprise,21,4179,50148,False,False,False,False,monthly,True,0,1,Company_335,HealthTech,CA,2024-12-10,ads,413,13.8,2024-12,59.0,15568.0,2.0
S-b78829,A-2e4581,2024-11-12,,Pro,20,980,11760,False,False,False,False,monthly,True,0,1,Company_0,EdTech,US,2024-10-16,partner,443,14.8,2024-11,46.0,13363.0,4.0
S-ca1c21,A-f92792,2024-12-02,,Basic,9,0,0,True,False,False,False,annual,False,0,1,Company_67,FinTech,US,2024-07-04,ads,423,14.1,2024-12,60.0,15022.0,3.0
S-e1de58,A-ce550d,2024-10-28,,Enterprise,35,6965,83580,False,True,False,False,annual,True,0,1,Company_4,HealthTech,US,2024-10-27,event,458,15.3,2024-10,18.0,7589.0,3.0
S-721fea,A-f6b2fb,2024-05-23,,Pro,23,1127,13524,False,False,True,False,monthly,True,0,1,Company_418,DevTools,AU,2024-04-23,event,616,20.5,2024-05,40.0,12311.0,4.0
S-eaac58,A-ff3c73,2023-04-08,,Basic,66,1254,15048,False,False,False,False,annual,True,0,1,Company_244,HealthTech,AU,2023-01-26,other,1027,34.2,2023-04,36.0,15757.0,0.0
S-1218fd,A-2d4502,2024-11-02,,Basic,14,266,3192,False,True,False,False,monthly,False,0,1,Company_45,FinTech,IN,2024-04-29,event,453,15.1,2024-11,61.0,14822.0,0.0
S-936732,A-2f6a32,2024-11-28,2024-12-06,Pro,19,931,11172,False,False,False,True,annual,True,1,0,Company_160,HealthTech,US,2024-08-26,organic,8,0.3,2024-11,55.0,22924.0,1.0
S-c2f293,A-69b156,2024-12-10,2024-12-30,Basic,8,152,1824,False,False,False,True,monthly,False,1,0,Company_396,EdTech,US,2023-11-21,other,20,0.7,2024-12,21.0,2968.0,0.0
S-fe3b71,A-44dc83,2024-09-24,,Enterprise,37,0,0,True,False,False,False,monthly,True,0,1,Company_35,EdTech,FR,2024-05-12,other,492,16.4,2024-09,52.0,16461.0,2.0
S-f5f5b3,A-89ee83,2024-12-26,2024-12-29,Basic,10,190,2280,False,False,False,True,annual,True,1,0,Company_312,Cybersecurity,US,2024-10-04,organic,3,0.1,2024-12,40.0,5797.0,7.0
S-4afb53,A-40de06,2023-12-12,2024-12-29,Enterprise,28,5572,66864,False,False,False,True,monthly,True,1,0,Company_369,Cybersecurity,US,2023-05-08,event,383,12.8,2023-12,45.0,10331.0,0.0
S-851bbe,A-d77f4c,2024-04-22,,Enterprise,94,18706,224472,False,True,False,False,annual,True,0,1,Company_470,DevTools,US,2023-09-25,partner,647,21.6,2024-04,32.0,8288.0,0.0
S-dab0d5,A-cc1d8d,2024-12-14,,Basic,5,0,0,True,False,False,False,monthly,True,0,1,Company_440,FinTech,US,2024-12-08,other,411,13.7,2024-12,43.0,8556.0,0.0
S-9aa190,A-9b9fe9,2024-10-17,,Basic,33,627,7524,False,False,False,False,annual,True,0,1,Company_71,EdTech,AU,2023-09-28,other,469,15.6,2024-10,30.0,9449.0,0.0
S-f89d8c,A-88c6ca,2024-12-18,,Pro,49,2401,28812,False,False,False,False,monthly,True,0,1,Company_179,FinTech,DE,2024-10-25,ads,407,13.6,2024-12,99.0,25124.0,2.0
S-766a62,A-1ac5e0,2024-11-24,,Enterprise,33,0,0,True,False,False,False,monthly,False,0,1,Company_126,DevTools,US,2024-10-20,event,431,14.4,2024-11,44.0,14194.0,0.0
S-10134d,A-52dd88,2024-09-09,,Enterprise,23,4577,54924,False,False,False,False,annual,True,0,1,Company_127,Cybersecurity,US,2023-02-21,ads,507,16.9,2024-09,39.0,19338.0,1.0
S-85de7a,A-940b8b,2024-04-01,,Enterprise,32,6368,76416,False,False,True,False,annual,True,0,1,Company_398,HealthTech,DE,2024-03-19,organic,668,22.3,2024-04,13.0,5984.0,0.0
S-85796b,A-f19409,2024-08-27,2024-10-31,Enterprise,23,4577,54924,False,False,False,True,monthly,True,1,0,Company_105,DevTools,US,2023-03-16,other,65,2.2,2024-08,76.0,29613.0,3.0
S-c97464,A-f5641b,2024-10-16,,Pro,38,1862,22344,False,False,False,False,monthly,False,0,1,Company_382,EdTech,US,2024-03-30,other,470,15.7,2024-10,99.0,33982.0,7.0
S-6732ff,A-9affe6,2023-11-22,,Pro,24,1176,14112,False,False,False,False,annual,True,0,1,Company_401,Cybersecurity,US,2023-03-22,other,799,26.6,2023-11,65.0,15043.0,1.0
S-aa20eb,A-6f8ad2,2024-09-08,,Pro,1,49,588,False,False,False,False,monthly,False,0,1,Company_57,EdTech,IN,2024-07-09,organic,508,16.9,2024-09,25.0,7212.0,3.0
S-b6aabe,A-902ef7,2024-12-25,,Basic,83,1577,18924,False,False,False,False,annual,True,0,1,Company_270,HealthTech,US,2024-09-03,other,400,13.3,2024-12,11.0,5643.0,3.0
S-0ff339,A-6dee43,2024-01-21,,Basic,12,228,2736,False,False,False,False,annual,True,0,1,Company_478,FinTech,UK,2023-08-12,other,739,24.6,2024-01,16.0,2182.0,1.0
S-4d664d,A-cc1d8d,2024-12-26,,Pro,16,784,9408,False,True,True,False,annual,True,0,1,Company_440,FinTech,US,2024-12-08,other,399,13.3,2024-12,28.0,8007.0,3.0
S-8deb5f,A-533452,2024-12-25,,Basic,52,988,11856,False,False,False,False,annual,False,0,1,Company_279,DevTools,AU,2024-11-12,organic,400,13.3,2024-12,69.0,19143.0,3.0
S-e2d4e9,A-18793f,2024-12-30,,Basic,148,0,0,True,True,False,False,monthly,True,0,1,Company_488,EdTech,US,2024-12-18,organic,395,13.2,2024-12,53.0,19874.0,0.0
S-d8441d,A-8adedc,2024-03-16,,Basic,4,76,912,False,False,False,False,annual,True,0,1,Company_300,EdTech,US,2024-02-11,event,684,22.8,2024-03,25.0,7453.0,0.0
S-6d356a,A-425e76,2023-06-26,,Basic,28,532,6384,False,False,False,False,annual,False,0,1,Company_110,DevTools,UK,2023-05-17,other,948,31.6,2023-06,63.0,25416.0,3.0
S-c005ac,A-92a3af,2024-09-18,,Enterprise,25,4975,59700,False,False,False,False,annual,True,0,1,Company_259,Cybersecurity,IN,2024-07-07,organic,498,16.6,2024-09,61.0,17152.0,8.0
S-d0913e,A-eb2fdc,2024-11-14,,Pro,31,1519,18228,False,False,False,False,monthly,True,0,1,Company_216,DevTools,AU,2023-11-21,organic,441,14.7,2024-11,19.0,1761.0,2.0
S-4bef15,A-600734,2024-08-14,2024-09-22,Enterprise,29,0,0,True,False,False,True,annual,True,1,0,Company_327,DevTools,US,2023-11-14,organic,39,1.3,2024-08,10.0,2042.0,0.0
S-2573e4,A-7f8241,2024-01-25,,Basic,60,1140,13680,False,False,False,False,monthly,True,0,1,Company_42,EdTech,US,2023-03-14,organic,735,24.5,2024-01,36.0,12646.0,0.0
S-80c291,A-712533,2024-01-06,,Enterprise,18,3582,42984,False,False,False,False,annual,True,0,1,Company_498,EdTech,US,2023-07-31,organic,754,25.1,2024-01,19.0,5649.0,2.0
S-64acb8,A-3be56b,2024-08-21,,Enterprise,30,5970,71640,False,False,False,False,monthly,True,0,1,Company_200,HealthTech,IN,2023-10-26,event,526,17.5,2024-08,55.0,18329.0,2.0
S-13a948,A-d5a319,2024-07-24,,Enterprise,15,2985,35820,False,True,False,False,monthly,False,0,1,Company_158,FinTech,US,2023-05-04,other,554,18.5,2024-07,34.0,14123.0,2.0
S-081b81,A-b20d99,2024-01-30,,Basic,20,380,4560,False,False,False,False,annual,True,0,1,Company_29,HealthTech,IN,2023-09-27,other,730,24.3,2024-01,27.0,4221.0,0.0
S-68c537,A-9ee962,2024-06-06,,Enterprise,29,5771,69252,False,False,False,False,monthly,True,0,1,Company_59,HealthTech,US,2023-02-28,ads,602,20.1,2024-06,0.0,0.0,0.0
S-3f82bc,A-d5a319,2023-10-30,,Basic,15,0,0,True,False,True,False,monthly,True,0,1,Company_158,FinTech,US,2023-05-04,other,822,27.4,2023-10,45.0,8390.0,5.0
S-fe6311,A-5c9849,2024-11-11,,Enterprise,19,0,0,True,False,False,False,monthly,True,0,1,Company_362,EdTech,IN,2024-11-03,partner,444,14.8,2024-11,38.0,7729.0,0.0
S-b3c4b8,A-c43359,2024-12-17,,Pro,38,0,0,True,False,False,False,annual,True,0,1,Company_83,FinTech,US,2024-11-16,organic,408,13.6,2024-12,74.0,22530.0,4.0
S-8923b3,A-157070,2024-05-17,,Basic,27,513,6156,False,False,False,False,annual,True,0,1,Company_85,FinTech,US,2023-11-09,ads,622,20.7,2024-05,103.0,20405.0,4.0
S-2410c6,A-5247b3,2024-05-11,,Basic,33,627,7524,False,False,False,False,annual,False,0,1,Company_375,FinTech,UK,2024-03-12,partner,628,20.9,2024-05,80.0,22072.0,8.0
S-7a06fe,A-5a92e7,2024-09-28,,Pro,28,1372,16464,False,False,False,False,monthly,True,0,1,Company_413,HealthTech,US,2024-06-11,ads,488,16.3,2024-09,83.0,23840.0,8.0
S-ceaca8,A-96e141,2024-08-10,,Enterprise,24,4776,57312,False,False,False,False,monthly,True,0,1,Company_134,DevTools,UK,2023-08-12,partner,537,17.9,2024-08,99.0,25435.0,3.0
S-02c3e7,A-7c4956,2024-08-14,,Enterprise,6,1194,14328,False,False,False,False,annual,True,0,1,Company_254,DevTools,US,2023-05-06,ads,533,17.8,2024-08,67.0,19897.0,7.0
S-3a1a06,A-eb7fac,2024-07-09,,Enterprise,14,2786,33432,False,False,False,False,monthly,True,0,1,Company_28,DevTools,US,2023-10-28,organic,569,19.0,2024-07,61.0,17440.0,7.0
S-7f5d03,A-22d9d2,2024-06-10,,Pro,25,1225,14700,False,False,False,False,monthly,False,0,1,Company_188,DevTools,FR,2024-03-22,event,598,19.9,2024-06,19.0,8702.0,0.0
S-c10f0c,A-0f7d77,2024-11-11,,Basic,6,114,1368,False,False,False,False,monthly,False,0,1,Company_457,FinTech,IN,2024-10-28,partner,444,14.8,2024-11,43.0,12705.0,8.0
S-cdd00a,A-4e44e8,2024-08-23,,Basic,38,722,8664,False,False,False,False,monthly,True,0,1,Company_22,DevTools,US,2024-08-20,ads,524,17.5,2024-08,41.0,11681.0,2.0
S-d57a67,A-2446e3,2024-07-14,,Pro,27,1323,15876,False,False,False,False,monthly,True,0,1,Company_241,EdTech,IN,2024-01-10,organic,564,18.8,2024-07,67.0,11199.0,2.0
S-f75ac4,A-faa28c,2024-02-17,,Enterprise,48,0,0,True,False,False,False,annual,True,0,1,Company_91,HealthTech,US,2024-01-30,organic,712,23.7,2024-02,28.0,3302.0,0.0
S-76c59f,A-0aaf6e,2024-08-01,,Basic,24,456,5472,False,False,False,False,annual,True,0,1,Company_114,FinTech,US,2024-05-11,organic,546,18.2,2024-08,58.0,18748.0,2.0
S-0a15fa,A-bb1eaa,2024-12-12,,Pro,25,1225,14700,False,False,False,False,annual,True,0,1,Company_468,Cybersecurity,US,2024-06-11,organic,413,13.8,2024-12,41.0,9654.0,0.0
S-d0f5fb,A-39868b,2024-04-25,,Enterprise,9,1791,21492,False,False,False,False,annual,False,0,1,Company_422,FinTech,AU,2024-03-17,partner,644,21.5,2024-04,59.0,15249.0,7.0
S-ffb6cc,A-94d3da,2024-09-28,,Enterprise,41,8159,97908,False,False,False,False,monthly,False,0,1,Company_61,HealthTech,US,2023-05-03,other,488,16.3,2024-09,54.0,17464.0,2.0
S-1b8300,A-faa28c,2024-05-23,,Enterprise,48,0,0,True,True,False,False,monthly,True,0,1,Company_91,HealthTech,US,2024-01-30,organic,616,20.5,2024-05,43.0,9966.0,0.0
S-88de1c,A-18793f,2024-12-24,,Basic,148,2812,33744,False,False,False,False,annual,True,0,1,Company_488,EdTech,US,2024-12-18,organic,401,13.4,2024-12,31.0,13188.0,0.0
S-a88ffd,A-cc102e,2024-09-06,,Pro,13,637,7644,False,False,False,False,annual,True,0,1,Company_443,HealthTech,US,2024-04-15,partner,510,17.0,2024-09,42.0,18527.0,2.0
S-f12a54,A-f3ff05,2024-11-24,,Pro,2,98,1176,False,False,False,False,monthly,True,0,1,Company_44,FinTech,IN,2024-07-06,other,431,14.4,2024-11,70.0,17780.0,5.0
S-f9b284,A-22d9d2,2024-07-02,,Pro,8,392,4704,False,False,False,False,annual,True,0,1,Company_188,DevTools,FR,2024-03-22,event,576,19.2,2024-07,36.0,7702.0,3.0
S-61e53d,A-d42431,2024-11-15,2024-12-14,Basic,22,418,5016,False,False,False,True,annual,False,1,0,Company_378,FinTech,FR,2024-06-09,ads,29,1.0,2024-11,61.0,10604.0,3.0
S-4c5456,A-149a69,2024-12-19,,Basic,34,646,7752,False,False,False,False,monthly,True,0,1,Company_302,DevTools,US,2024-10-17,event,406,13.5,2024-12,54.0,16473.0,5.0
S-b15cde,A-ee42db,2023-05-01,,Pro,13,637,7644,False,False,False,False,monthly,True,0,1,Company_77,EdTech,DE,2023-04-25,ads,1004,33.5,2023-05,39.0,5971.0,4.0
S-9e6a18,A-7d514c,2024-11-06,,Pro,21,1029,12348,False,True,False,False,monthly,False,0,1,Company_119,HealthTech,DE,2024-02-03,organic,449,15.0,2024-11,31.0,7523.0,1.0
S-0b2ac3,A-d792a6,2024-01-01,,Basic,7,0,0,True,False,False,False,annual,True,0,1,Company_486,DevTools,US,2023-01-23,organic,759,25.3,2024-01,27.0,4329.0,6.0
S-cb8a5c,A-1e6fc3,2024-12-17,,Enterprise,1,199,2388,False,False,False,False,annual,True,0,1,Company_434,EdTech,FR,2023-12-06,other,408,13.6,2024-12,50.0,17981.0,1.0
S-8b52b5,A-c1dfe1,2024-03-04,,Enterprise,26,5174,62088,False,False,False,False,monthly,True,0,1,Company_53,DevTools,DE,2023-08-07,ads,696,23.2,2024-03,85.0,23315.0,4.0
S-79b2bc,A-249769,2024-08-28,,Basic,4,76,912,False,False,False,False,monthly,True,0,1,Company_214,Cybersecurity,US,2024-04-25,event,519,17.3,2024-08,49.0,19077.0,1.0
S-4fd9ba,A-d4ac0e,2024-09-10,,Basic,24,456,5472,False,True,False,False,monthly,True,0,1,Company_364,DevTools,UK,2024-04-20,ads,506,16.9,2024-09,34.0,12798.0,0.0
S-163e9d,A-ccabf0,2024-03-03,,Enterprise,11,2189,26268,False,False,False,False,annual,True,0,1,Company_471,HealthTech,IN,2023-11-06,organic,697,23.2,2024-03,8.0,888.0,0.0
S-8324d4,A-5a215a,2024-07-13,2024-08-03,Pro,87,0,0,True,False,False,True,monthly,True,1,0,Company_358,EdTech,FR,2024-01-05,other,21,0.7,2024-07,55.0,24682.0,2.0
S-22f848,A-993085,2023-10-15,,Enterprise,49,9751,117012,False,False,False,False,annual,True,0,1,Company_258,HealthTech,US,2023-06-01,ads,837,27.9,2023-10,86.0,31532.0,1.0
S-b32512,A-854864,2024-12-25,,Enterprise,20,3980,47760,False,False,False,False,monthly,True,0,1,Company_38,FinTech,IN,2024-12-07,event,400,13.3,2024-12,58.0,12452.0,6.0
